,GSM239323,GSM239324,GSM239326,GSM239328,GSM239329,GSM239331,GSM239332,GSM239333,GSM239334,GSM239335,GSM239345,GSM239346,GSM239348,GSM239363,GSM239371,GSM239460,GSM239485,GSM239487,GSM239488,GSM239489,GSM239490,GSM239491,GSM239492,GSM239493,GSM239494,GSM239495,GSM239496,GSM239497,GSM239498,GSM239516,GSM239520,GSM239580,GSM240405,GSM240406,GSM240427,GSM240429,GSM240430,GSM240431,GSM240432,GSM240433,GSM240494,GSM240495,GSM240496,GSM240497,GSM240498,GSM240499
BRWD1,3.41099862251563,3.25667355792188,3.31735765539062,3.38547685109375,3.34686507417188,3.30512014898438,3.31510491782812,3.4253985303125,3.2252447925625,3.30822207070312,3.33042939189062,3.40985679354687,3.3089176175625,3.34711205528125,3.38194036670312,3.22380273307812,3.46006308267188,3.11786461540625,3.27119988367187,3.35976981092187,3.16438757076563,3.28169563620312,4.4685529460625,3.3064898426875,3.36028642092188,3.374534714,3.31844040975,3.46331522479688,3.52051193146875,3.35103531214062,3.02093651446875,3.73787342978125,3.81677948885938,3.28023903314062,3.47211686384375,3.52530838846875,3.34187438073437,3.43048437017187,3.30494498764063,3.28744018770313,3.3064898426875,3.33277890092188,3.39892593476563,3.18990092679687,3.297342519,3.30148924976563
BRINP2,2.31884033375,2.25073677840625,2.25621026223437,2.25055931885937,2.25671221209375,2.2637431409375,2.26566760584375,2.271648071,2.25312441810937,2.27411155289062,2.258854483,2.26001323529688,2.25671221209375,2.25175695671875,2.25772029278125,2.25585125946875,2.26180401892187,2.25073677840625,2.89406017025,2.2560072525625,2.25718678864063,2.24631459723438,2.25245172892188,2.26707509390625,2.26620317707813,2.26762338570312,2.25378081304688,2.255231365375,2.2804932896875,2.25949823946875,2.23445641846875,2.2632168160625,2.23794989992188,2.28821514454688,2.27483401240625,2.27201816726562,2.25786869751563,2.26827779226562,2.28263051460937,2.27728462575,2.23938851314063,2.2602191980625,2.26515548271875,2.27239498132813,2.26034863190625,2.33930301921875
ZNF204P,3.09709243292188,2.9363173060625,3.10516025226562,2.90671808810938,3.06455969195313,3.0563461855,3.30428612471875,3.11713083659375,3.07121824217188,2.89513282542188,3.03047699889063,2.9177643245,3.0563461855,3.06333152667187,3.03724402765625,3.15371343492188,3.0950150196875,2.93205383298438,2.98552662220313,3.0641537574375,3.1662396436875,3.03435183578125,2.98046471014062,2.96223781592187,3.05027177610937,3.0225501835,3.20192861829688,3.10270825753125,3.32307397060938,3.02917949553125,2.95822750221875,3.03616696132813,3.1079853538125,3.3256709815625,3.08882156270312,3.2077021149375,3.05882123657813,3.09751232328125,3.12440273364063,3.0954556210625,2.96162435225,3.05009744496875,2.981413568125,3.022702232625,3.06127130539062,3.04556475978125
FAM155A,2.0304846245,2.01390010365625,1.993693565,2.01098137785938,2.02588825609375,2.02992039989063,2.02786113776562,2.03288786053125,1.99502795851562,1.9747883233125,2.0211231029375,1.97887705601563,2.0199092319375,2.02701490726563,2.04166262771875,2.1121296600625,2.02666490904687,2.00978030901563,2.01098137785938,2.07857529229687,2.01295808903125,2.01664769978125,2.01857035159375,2.014149974125,2.049101516375,2.07944681585938,2.02310662590625,2.098071872875,2.09532430384375,2.06939503295313,1.97431630379687,2.02701490726563,1.99565276876562,2.06990027301562,2.03672555267188,2.03383282082812,2.02760912954687,2.05536861251562,2.015146607125,2.02641946690625,2.07574134829688,2.04024191954688,2.02961634839063,2.03217449332812,2.03089589498438,2.03612864715625
PDE12,4.72452219709375,4.18019535970313,4.17282125723438,4.05846678379687,4.93737718926563,4.55056144204687,4.41369396145313,4.66030796439062,4.48280705651563,4.28944158957813,4.77818929778125,4.40680657042187,4.56008231740625,4.81509097332813,4.855783360375,5.51375889073438,4.35940370379688,4.34608227353125,4.80832916678125,5.15799691403125,4.24344820748438,4.64941163675,4.65492872114063,4.58364128875,4.63089224115625,5.04286696992188,4.48280705651563,5.17428522621875,5.5371592186875,4.86865843260937,3.9999701774375,4.42289169265625,4.00911083545313,4.78643761910937,4.78846623084375,4.65451673384375,4.42870193228125,4.70332167657812,4.278006919125,4.78236125553125,4.45976028151563,4.59650963401563,4.40150035151563,4.34758459276563,4.71073069242188,4.64565548771875
SLC38A6,2.94171022970313,3.80320676332813,3.54932446226563,3.94812557821875,2.75154971701562,3.13100394346875,2.86233073723437,2.61930401564062,2.86759802123437,3.569641126125,2.84284599378125,4.30445635190625,2.77361739760937,2.85700302292187,3.20814021764062,2.79603455890625,2.83375817575,3.60358399742187,2.91635449471875,2.7027026961875,2.81458025095312,2.85048854275,2.81008333179687,2.80799948464063,2.84284599378125,3.30264249595312,2.76194362771875,2.93169512725,3.07275963782813,5.35259334996875,3.65619563665625,2.8566830504375,3.58136825465625,2.79587271179687,2.8506778929375,2.88045255220313,2.60097739021875,2.83037871735938,2.99372066701563,2.70808235740625,2.73022626785938,2.822397323625,2.862988052875,3.8463710585625,2.76765718226563,2.83601798101563
PWAR5,3.65556610332813,3.17630967445313,4.07676133448437,3.184285609875,3.47406062228125,3.47133584234375,3.42100307020312,3.55743206351563,3.39710452634375,3.2520839505625,3.45351114964062,3.60329139421875,3.39794820503125,3.46698146975,3.48461362225,3.71689023923437,3.9902533749375,3.24938068859375,3.44374875320313,3.51972065434375,3.3885435144375,3.5756045120625,3.34922518675,3.33476567239062,3.46698146975,3.53213651326563,4.57270986290625,3.55971748609375,3.8117270531875,3.57668778810937,3.48827322045313,3.35103531214062,3.35371974521875,3.6802786156875,3.57387646959375,3.56465755198438,3.45984901964062,3.56280216639062,3.26559488339063,3.65756533595312,3.28548755779688,3.415773221375,3.35473351359375,3.41099862251563,3.48328998354688,3.47992351279688
SFT2D2,4.13104519854688,4.75850737895312,4.67400170442188,4.84863581254687,4.22120976707813,4.17317130840625,4.27956107264063,4.14538066217187,4.18509444607812,4.1645018199375,4.17158333079688,6.61765021970313,4.91857253992188,4.92712554392187,4.19321668107813,4.2273340505,4.26966734548437,4.47494011251563,5.42209840353125,4.58592535675,4.96669570304688,4.20153297648438,4.20023198109375,4.191232636625,4.23944716829688,4.17082840440625,3.25964510873438,4.37136428075,3.419959035,4.80690978973437,5.636735233,3.7632831814375,5.30731641665625,4.17906552764062,4.147492534,4.2273340505,4.05642247982813,4.46934240090625,3.91483758745313,3.83440626960937,4.57511742882812,4.18821361289062,3.95941357157812,5.35795567917187,4.26545511176563,3.99893997240625
TOM1L2,1.95832536559375,1.7874145635,1.78261754571875,1.93850628579687,1.93808262496875,1.95181904046875,1.9637190495625,1.94545918040625,1.95985459070313,1.82660531104687,1.93571480717188,1.94285785192188,1.98185994201563,1.95951051714063,1.92881281615625,2.01448436476563,1.98640370760938,1.98997282035937,1.93606283364062,1.92105724448437,1.96226582835938,1.94701132048438,1.93196545182813,1.93917927551562,1.93680581378125,1.94701132048438,1.9399504899375,1.92844161601563,2.05110890159375,1.9323727050625,1.92743091748438,1.95747436284375,2.06471868864063,1.94373756326563,1.92950490015625,1.97559350264063,2.37324444567188,1.961927395875,1.97807898964063,1.96411595853125,2.14965466417188,1.95747436284375,1.96731881234375,1.83409408746875,1.9075244438125,1.94219465790625
CNIH3,2.9638158440625,2.7598426255,2.82935212929688,2.81138381532813,2.98064079064063,2.953613872625,2.94813387364063,2.98372172923438,2.85389791446875,2.79895638076562,2.87904740384375,2.882854134125,2.93837036092187,2.96658694842188,2.97462963026562,3.14421800685937,3.1185921615625,2.8265279689375,2.8991174960625,2.96714594209375,2.89513282542188,2.93382522276563,2.84783881051563,2.8682367826875,2.91093531054688,3.04267166557812,3.06479166740625,3.080600821125,3.01887199098437,3.0512101395625,2.74715832279688,2.894271181375,2.8506778929375,3.028113502875,2.99759678201562,2.97672342179687,2.922710475125,2.97248557671875,2.80784939115625,2.97606562123437,2.811009323,2.92913263401562,2.91655501103125,2.89387751375,2.96078909134375,2.942647754125
DOK5,2.79157910915625,2.99107830510938,2.91287651798438,2.91424000634375,2.88065311485938,2.88620591060937,2.88620591060937,2.8522400875,2.87885542782813,2.94703951123438,2.89835720709375,2.89802826492188,2.90671808810938,2.8658452649375,2.87969639214062,2.77768019895312,2.8852143499375,2.977739863625,2.81428119471875,2.8737034701875,2.96570837078125,2.88470285910938,2.92071606957813,2.91617761673437,2.88100645809375,2.84666005015625,3.78243342814062,2.81865827295313,2.80820293529688,2.88005125907813,3.03235240635937,2.88135464829687,3.01416768420312,4.01835993275,2.8315532326875,2.89128493729687,2.87777308148438,2.86214585070312,2.94616633015625,2.788418418625,2.85811028353125,2.87014436484375,2.92071606957813,2.9534519635625,2.88252194746875,2.88354575507813
ALPK3,1.83741681020312,1.86679891967188,1.8385676195625,1.8304312330625,1.8385676195625,1.84610733715625,1.83932073028125,1.83548410896875,1.84610733715625,1.8279093555,1.84053168867187,1.82926161348438,1.8385676195625,1.83409408746875,1.8327679765,1.8237428325625,1.83616770429687,1.853902488625,1.84828332528125,1.82858983696875,2.50340948101563,1.8368010520625,1.83223493364062,1.84828332528125,1.84053168867187,1.85666821907812,1.8327679765,1.87311449026562,1.85666821907812,1.84053168867187,1.9810639428125,1.84610733715625,1.87103554276563,1.84610733715625,1.84379096967188,1.84742355985937,1.84742355985937,1.83932073028125,1.85897086714063,1.92556691910937,1.83990193246875,1.84303881045313,1.85897086714063,1.84986581265625,1.84114115610938,1.83990193246875
KCTD20,5.12624406185938,5.1947011983125,5.13901903089062,5.01358835617187,3.9134926936875,4.07790970984375,4.5527343418125,3.74428514835938,5.15947498225,5.31096934945313,4.665610089875,5.56393239496875,4.65889377995313,3.91284030270312,3.915626134,4.86414484035938,5.46244090014063,4.47121505921875,5.1423649000625,4.2360881945625,5.62229209659375,6.47970996910937,4.37940089428125,5.23090632029688,4.9451663748125,3.86856318025,5.882271096,5.57409620104688,5.0438172849375,4.77358275923438,4.53829627332813,5.07808277125,4.09202000779687,6.27667523540625,5.897651293375,3.66936744495312,4.85486953814063,4.6540798444375,4.56969713084375,5.79337090996875,5.85061236828125,4.95079816854687,4.16404855671875,3.98946474189062,4.40777922860937,5.16846661628125
LOC100130449,2.942647754125,2.87421083851563,2.81312467121875,2.89970818321875,2.92212649779687,2.94742528989062,2.92635545245313,2.94957638367188,2.85032865103125,2.88316422484375,2.9300571208125,2.92619227204688,2.962996930625,2.9527730115625,3.03490035821875,2.93719964370313,2.95583256514062,2.91617761673437,2.91164925989063,3.04953285945312,2.92250441379687,2.92896626340625,2.92532664664063,2.91041866892188,2.9283103325625,2.93666478054688,2.99215906809375,3.07121824217188,3.0666085888125,3.04142797470312,2.74678788378125,2.83870745042188,2.85389791446875,2.96041566339062,2.95544806310938,2.96097137307813,2.928174259375,3.01004971275,2.90172453440625,2.9708412921875,2.84928588579688,2.92693162153125,2.92195669667188,2.95451671564062,2.95058020334375,2.95327529007813
FSTL4,2.92879706253125,2.934905835125,3.004058413,2.93188547545313,2.97049271085938,2.90605340370313,2.9809983909375,3.000293880375,2.9799260905,2.8460443429375,2.97553127785938,3.01764410614062,2.9826215734375,3.25722074464062,2.98882883520313,3.52499823840625,2.95397731996875,3.01362084742187,3.07004618165625,2.96585352110937,2.9578758841875,2.96935519748437,2.9964918174375,2.97590178646875,2.99627540698437,2.98064079064063,2.98728453501562,2.93752120414063,2.96448255415625,2.93948759982813,2.93205383298438,2.9859156753125,2.977739863625,2.98352919721875,3.01834633246875,2.9940975318125,2.96501056014062,2.967325854625,2.94188884039063,2.92932963245313,2.91870675914062,2.96041566339062,2.99790531346875,2.73482605382813,2.98227648998438,2.96556128375
SLC9A7,2.45074424292187,2.29848781428125,2.46006960817187,2.35679340304688,2.46193296860937,2.46036728775,2.46740343285938,2.46927495578125,2.4125472738125,2.35111436726562,2.46290367696875,2.37049316767188,2.46417303896875,2.483787317625,2.45822072882812,2.54202056567188,2.51591344678125,2.35857684309375,2.45756095853125,2.49331362151562,2.48745660203125,2.46671867073437,2.47281096465625,2.46179016901563,2.46941501098437,2.49577271703125,2.4649846891875,2.4310529648125,2.41624927575,2.44540262546875,2.46728616560938,3.173667453125,2.5557118298125,2.46290367696875,2.4699092649375,2.47770645446875,2.4329364603125,2.461160478875,2.41786110664063,2.445085848375,2.42800945085938,2.45190715879688,2.4034849583125,2.41558423601563,2.4548807720625,2.45348793453125
DOT1L,1.63595432270313,1.67330836614062,1.67194752160938,1.6677699829375,1.65224757864062,1.6556447675,1.65081735398437,1.65842583821875,1.6556447675,1.67051774710938,1.6425753245625,1.66130661075,1.65723194982812,1.6493697563125,1.6493697563125,1.640575271375,1.6425753245625,1.6633749148125,1.640575271375,1.644685994375,1.6633749148125,1.653895518875,1.65224757864062,1.653895518875,1.6493697563125,1.6425753245625,1.65081735398437,1.63411048071875,1.62330466478125,1.63595432270313,1.67909970414063,1.6633749148125,1.68294015639062,1.640575271375,1.640575271375,1.653895518875,1.6556447675,1.6556447675,1.6633749148125,1.63411048071875,1.6493697563125,1.65224757864062,1.65723194982812,1.66939847525,1.65081735398437,1.64716514709375
PIWIL1,4.28856451876563,3.47293204067187,3.496261423125,3.42100307020312,3.88479993995313,3.85143433592188,3.80292403460937,3.975705644375,3.7708678511875,3.58635547165625,3.81049844535938,3.72972035535938,3.81020199814062,3.96817299832813,3.91443298507812,4.31230746429688,3.96637074025,3.55907390079688,3.89043301390625,4.55389085114062,3.57668778810937,3.81020199814062,3.71342035140625,3.8466703723125,3.92812533440625,4.0320263076875,3.91796639904687,4.18389473973437,4.18662368648438,4.06592548273438,3.55907390079688,3.70828469714063,3.6681985735625,4.23944716829688,4.02704558003125,3.990911774875,3.9344909724375,3.97328524203125,3.6671265548125,4.06067788014063,3.68250113367188,3.79906435460938,3.74170171167188,3.74230995959375,3.87580490684375,3.84002831189063
LRP5L,3.9389541816875,3.82431413735937,3.7554933575625,3.70474166115625,3.81677948885938,3.8860546288125,4.0044327679375,3.90198197114062,3.88450634842187,3.6221362285625,4.67205929453125,3.93525260826563,7.51926298898437,4.0599220675,4.11883963770313,4.08345519540625,5.00919313504687,4.22042617071875,4.09087041842187,4.15480969396875,5.42209840353125,8.12987054189063,4.03672272204687,4.08926909920312,4.85825165982812,4.06298410559375,4.0344956080625,4.04084221260938,3.88800569021875,4.00840404789063,3.93344022667188,4.00911083545313,4.31063840746875,3.96918737332813,4.035981917375,3.95767723898437,3.95656767767188,4.27556174151562,3.85605086767187,4.05813836290625,3.86750968371875,3.89111542271875,3.85075765128125,3.93525260826563,4.07014180159375,4.022408982125
TUBGCP5,4.58880064240625,3.73978168753125,3.9912618105,3.98778578201562,4.16288034582812,4.14500129507813,4.10812904604687,4.37635086775,3.90382096915625,4.06030190310937,4.15523132092188,3.63039384417187,4.028134438125,4.25428235617188,4.44884268603125,4.19694924315625,4.59273189345313,3.94812557821875,4.7311849618125,4.19005542278125,3.94740904864062,4.20067751840625,4.002343910375,4.24061598842188,4.84863581254687,4.90924174259375,4.36545281129688,4.11883963770313,4.23571483620313,4.00033136940625,4.02860960725,4.13614768871875,4.112422093625,4.3948634601875,4.05011235382813,5.09372547032812,4.18785784182812,4.47452632296875,4.3444191761875,4.28220855471875,3.62445604107812,4.05314266823437,4.10812904604687,3.99571200915625,4.09338451548437,3.95016409728125
CDKAL1,4.1500701490625,3.81364103295313,3.90968485173437,4.54387181282813,4.15841422567188,3.64072383560937,5.00675366759375,3.37176152301562,4.66475273114063,4.60302125117188,4.43361008940625,3.23364164240625,4.08961771403125,4.00741247878125,4.28349024051562,4.29174926065625,3.7803409053125,4.10108717757813,4.20153297648438,5.00544403884375,4.07790970984375,4.24304251632813,4.05705567164062,3.8570720988125,4.21700850403125,4.2199576730625,4.63958281892188,4.46969120546875,4.17234350121875,4.373082089625,4.51974020507812,3.92088573559375,4.47412220273438,5.10046288545313,3.95618436734375,4.20261556734375,4.1572171226875,4.04222431229687,3.8417221041875,3.16438757076563,3.8678347358125,3.30310387129687,4.07790970984375,4.08961771403125,3.83827211135937,4.22120976707813
ZNF37A,3.4525345478125,3.18305485965625,3.24127182517188,3.18658488325,3.33277890092188,3.3560645495,3.31026867584375,3.36771023609375,3.32545040723438,3.1718154064375,3.30822207070312,3.23602697523437,3.342590880375,3.38677721659375,3.32641638507812,3.38882023915625,3.4340515153125,3.09689790051562,3.35315591142187,3.36028642092188,3.24101338404687,3.30668505382812,3.2304998013125,3.62245863395313,3.31608927814063,3.37112912084375,3.383753454,3.40184411309375,3.53330263875,3.35719104473438,3.06983673215625,3.18088315248438,3.24983823082813,3.44623738882812,3.4034202050625,3.3361920203125,3.41745875829687,3.32609830278125,3.42657247414063,3.4635416928125,3.21093851448438,3.29711062403125,3.24322408265625,3.369879842625,3.3638288451875,3.30536943459375
